"id_hh","wgt","ea","rural"
"H34710-04-01",NA,347,1
"H34901-04-01",NA,349,1
"H34902-04-01",NA,349,1
"H34903-04-01",NA,349,1
"H34904-04-01",NA,349,1
"H34905-04-01",NA,349,1
"H34906-04-01",NA,349,1
"H34907-04-01",NA,349,1
"H34908-04-01",NA,349,1
"H34910-04-01",NA,349,1
"H35001-04-01",NA,350,2
"H35002-04-01",NA,350,2
"H35003-04-01",NA,350,2
"H35004-04-01",NA,350,2
"H35005-04-01",NA,350,2
"H35006-04-01",NA,350,2
"H35007-04-01",NA,350,2
"H35008-04-01",NA,350,2
"H35009-04-01",NA,350,2
"H35010-04-01",NA,350,2
"H35101-04-01",NA,351,2
"H35102-04-01",NA,351,2
"H35103-04-01",NA,351,2
"H35104-04-01",NA,351,2
"H35105-04-02",NA,351,2
"H35106-04-01",NA,351,2
"H35107-04-01",NA,351,2
"H35108-04-01",NA,351,2
"H35109-04-01",NA,351,2
"H35110-04-01",NA,351,2
"H35201-04-01",NA,352,2
"H35202-04-01",NA,352,2
"H35203-04-01",NA,352,2
"H35204-04-01",NA,352,2
"H35205-04-01",NA,352,2
"H35206-04-01",NA,352,2
"H35207-04-01",NA,352,2
"H35208-04-01",NA,352,2
"H35210-04-01",NA,352,1
"H35301-04-01",NA,353,1
"H35302-04-01",NA,353,1
"H35303-04-01",NA,353,1
"H35304-04-01",NA,353,1
"H35305-04-01",NA,353,1
"H35306-04-01",NA,353,1
"H35307-04-01",NA,353,1
"H35308-04-01",NA,353,1
"H35309-04-01",NA,353,1
"H35310-04-01",NA,353,1
"H35401-04-01",NA,354,2
"H35402-04-01",NA,354,2
"H35403-04-01",NA,354,2
"H35404-04-01",NA,354,2
"H35405-04-01",NA,354,2
"H35406-04-01",NA,354,2
"H35407-04-01",NA,354,2
"H35408-04-01",NA,354,2
"H35409-04-01",NA,354,2
"H35410-04-01",NA,354,2
"H35501-04-01",NA,355,2
"H35502-04-01",NA,355,2
"H35503-04-01",NA,355,2
"H35504-04-01",NA,355,2
"H35505-04-01",NA,355,2
"H35506-04-01",NA,355,2
"H35507-04-01",NA,355,2
"H35508-04-01",NA,355,2
"H35509-04-02",NA,355,2
"H35510-04-01",NA,355,2
"H35601-04-01",NA,356,2
"H35602-04-01",NA,356,1
"H35603-04-01",NA,356,2
"H35604-04-01",NA,356,2
"H35605-04-01",NA,356,2
"H35606-04-01",NA,356,2
"H35607-04-01",NA,356,2
"H35608-04-01",NA,356,2
"H35609-04-01",NA,356,2
"H35610-04-01",NA,356,2
"H35701-04-01",NA,357,1
"H35702-04-01",NA,357,1
"H35703-04-01",NA,357,1
"H35704-04-01",NA,357,2
"H35705-04-01",NA,357,1
"H35706-04-01",NA,357,1
"H35707-04-01",NA,357,1
"H35708-04-01",NA,357,2
"H35709-04-01",NA,357,1
"H35710-04-01",NA,357,1
"H35801-04-01",NA,358,2
"H35802-04-01",NA,358,2
"H35803-04-01",NA,358,2
"H35804-04-01",NA,358,2
"H35805-04-01",NA,358,2
"H35806-04-01",NA,358,2
"H35807-04-01",NA,358,2
"H35808-04-01",NA,358,2
"H35809-04-01",NA,358,2
"H35810-04-01",NA,358,2
"H35901-04-01",NA,359,2
"H35902-04-01",NA,359,2
"H35903-04-01",NA,359,2
"H35904-04-01",NA,359,2
"H35905-04-01",NA,359,2
"H35906-04-01",NA,359,2
"H35907-04-01",NA,359,2
"H35908-04-01",NA,359,2
"H35909-04-01",NA,359,2
"H35910-04-01",NA,359,2
"H36001-04-01",NA,360,2
"H36002-04-01",NA,360,2
"H36003-04-01",NA,360,2
"H36004-04-01",NA,360,2
"H36005-04-01",NA,360,2
"H36006-04-01",NA,360,2
"H36007-04-01",NA,360,2
"H36008-04-01",NA,360,2
"H36009-04-01",NA,360,2
"H36010-04-01",NA,360,2
"H36101-04-01",NA,361,2
"H36102-04-01",NA,361,2
"H36103-04-01",NA,361,2
"H36104-04-01",NA,361,2
"H36105-04-01",NA,361,2
"H36106-04-01",NA,361,2
"H36107-04-01",NA,361,2
"H36108-04-01",NA,361,2
"H36109-04-01",NA,361,2
"H36110-04-01",NA,361,2
"H36201-04-01",NA,362,1
"H36202-04-01",NA,362,1
"H36203-04-01",NA,362,2
"H36204-04-01",NA,362,2
"H36205-04-01",NA,362,1
"H36206-04-01",NA,362,1
"H36207-04-01",NA,362,1
"H36208-04-01",NA,362,2
"H36209-04-01",NA,362,1
"H36210-04-01",NA,362,1
"H36301-04-01",NA,363,1
"H36302-04-01",NA,363,1
"H36303-04-01",NA,363,1
"H36304-04-01",NA,363,1
"H36305-04-01",NA,363,1
"H36306-04-01",NA,363,1
"H36307-04-01",NA,363,1
"H36308-04-01",NA,363,1
"H36309-04-01",NA,363,1
"H36310-04-01",NA,363,1
"H36401-04-01",NA,364,2
"H36402-04-01",NA,364,2
"H36403-04-01",NA,364,2
"H36404-04-01",NA,364,2
"H36405-04-01",NA,364,2
"H36406-04-01",NA,364,2
"H36407-04-01",NA,364,2
"H36408-04-01",NA,364,2
"H36409-04-01",NA,364,2
"H36410-04-01",NA,364,2
"H36501-04-01",NA,365,2
"H36502-04-01",NA,365,2
"H36503-04-01",NA,365,2
"H36504-04-01",NA,365,2
"H36505-04-01",NA,365,2
"H36506-04-01",NA,365,2
"H36507-04-01",NA,365,2
"H36508-04-01",NA,365,2
"H36509-04-01",NA,365,2
"H36601-04-01",NA,366,2
"H36602-04-01",NA,366,2
"H36603-04-01",NA,366,2
"H36604-04-01",NA,366,1
"H36605-04-01",NA,366,2
"H36606-04-01",NA,366,2
"H36607-04-01",NA,366,2
"H36608-04-01",NA,366,2
"H36609-04-01",NA,366,2
"H36610-04-01",NA,366,2
"H36701-04-01",NA,367,2
"H36702-04-01",NA,367,2
"H36703-04-01",NA,367,2
"H36704-04-01",NA,367,2
"H36705-04-01",NA,367,2
"H36706-04-01",NA,367,2
"H36707-04-01",NA,367,2
"H36708-04-01",NA,367,2
"H36709-04-01",NA,367,2
"H36710-04-01",NA,367,2
"H36801-04-01",NA,368,2
"H36802-04-01",NA,368,2
"H36803-04-01",NA,368,2
"H36804-04-01",NA,368,2
"H36805-04-01",NA,368,2
"H36806-04-01",NA,368,2
"H36807-04-01",NA,368,2
"H36809-04-01",NA,368,2
"H36810-04-01",NA,368,2
"H36901-04-01",NA,369,2
"H36902-04-01",NA,369,2
"H36903-04-01",NA,369,2
"H36904-04-01",NA,369,2
"H36905-04-01",NA,369,2
"H36906-04-01",NA,369,2
"H36907-04-01",NA,369,2
"H36908-04-01",NA,369,2
"H36909-04-01",NA,369,2
"H36910-04-01",NA,369,2
"H37001-04-01",NA,370,1
"H37002-04-01",NA,370,1
"H37003-04-01",NA,370,1
"H37004-04-01",NA,370,1
"H37005-04-01",NA,370,1
"H37006-04-01",NA,370,1
"H37007-04-01",NA,370,1
"H37008-04-01",NA,370,1
"H37009-04-01",NA,370,1
"H37010-04-01",NA,370,1
"H37101-04-01",NA,371,2
"H37102-04-01",NA,371,2
"H37103-04-01",NA,371,2
"H37104-04-01",NA,371,2
"H37105-04-01",NA,371,2
"H37106-04-01",NA,371,2
"H37107-04-01",NA,371,2
"H37108-04-01",NA,371,2
"H37109-04-01",NA,371,2
"H37110-04-01",NA,371,2
"H37201-04-01",NA,372,2
"H37202-04-01",NA,372,2
"H37203-04-01",NA,372,2
"H37204-04-01",NA,372,2
"H37205-04-01",NA,372,2
"H37206-04-01",NA,372,2
"H37207-04-01",NA,372,2
"H37208-04-01",NA,372,2
"H37209-04-01",NA,372,2
"H37210-04-01",NA,372,2
"H37301-04-01",NA,373,2
"H37302-04-01",NA,373,2
"H37303-04-01",NA,373,2
"H37304-04-01",NA,373,2
"H37305-04-01",NA,373,2
"H37306-04-01",NA,373,2
"H37307-04-01",NA,373,2
"H37308-04-01",NA,373,2
"H37309-04-01",NA,373,2
"H37310-04-01",NA,373,2
"H37401-04-01",NA,374,2
"H37402-04-01",NA,374,2
"H37403-04-01",NA,374,2
"H37404-04-01",NA,374,2
"H37405-04-01",NA,374,2
"H37406-04-01",NA,374,2
"H37407-04-01",NA,374,2
"H37408-04-01",NA,374,2
"H37409-04-01",NA,374,2
"H37410-04-01",NA,374,2
"H37501-04-01",NA,375,2
"H37502-04-01",NA,375,2
"H37503-04-01",NA,375,2
"H37504-04-01",NA,375,2
"H37505-04-01",NA,375,2
"H37506-04-01",NA,375,2
"H37507-04-01",NA,375,2
"H37508-04-01",NA,375,2
"H37509-04-01",NA,375,2
"H37510-04-01",NA,375,2
"H37601-04-01",NA,376,2
"H37602-04-02",NA,376,2
"H37603-04-01",NA,376,2
"H37604-04-01",NA,376,2
"H37605-04-01",NA,376,2
"H37606-04-01",NA,376,2
"H37607-04-01",NA,376,2
"H37608-04-01",NA,376,1
"H37609-04-01",NA,376,1
"H37610-04-01",NA,376,2
"H37701-04-01",NA,377,2
"H37702-04-01",NA,377,2
"H37703-04-01",NA,377,2
"H37704-04-01",NA,377,2
"H37705-04-01",NA,377,2
"H37706-04-01",NA,377,2
"H37707-04-01",NA,377,2
"H37708-04-01",NA,377,2
"H37709-04-01",NA,377,2
"H37710-04-01",NA,377,2
"H37801-04-01",NA,378,2
"H37802-04-01",NA,378,2
"H37803-04-01",NA,378,2
"H37804-04-01",NA,378,2
"H37805-04-01",NA,378,2
"H37806-04-01",NA,378,2
"H37807-04-01",NA,378,2
"H37808-04-01",NA,378,2
"H37809-04-01",NA,378,2
"H37810-04-01",NA,378,2
"H37901-04-01",NA,379,1
"H37902-04-01",NA,379,2
"H37903-04-01",NA,379,2
"H37905-04-01",NA,379,2
"H37906-04-01",NA,379,2
"H37907-04-01",NA,379,2
"H37908-04-01",NA,379,2
"H37909-04-01",NA,379,2
"H37910-04-01",NA,379,2
"H38001-04-01",NA,380,1
"H38002-04-01",NA,380,2
"H38003-04-01",NA,380,2
"H38004-04-01",NA,380,2
"H38006-04-01",NA,380,2
"H38007-04-01",NA,380,2
"H38008-04-01",NA,380,2
"H38009-04-01",NA,380,1
"H38010-04-01",NA,380,1
"H38101-04-01",NA,381,2
"H38102-04-01",NA,381,2
"H38103-04-01",NA,381,2
"H38104-04-01",NA,381,2
"H38105-04-01",NA,381,2
"H38106-04-01",NA,381,2
"H38107-04-01",NA,381,2
"H38108-04-01",NA,381,2
"H38109-04-01",NA,381,2
"H38110-04-01",NA,381,2
"H38201-04-01",NA,382,2
"H38202-04-01",NA,382,2
"H38203-04-01",NA,382,2
"H38204-04-01",NA,382,2
"H38205-04-01",NA,382,2
"H38206-04-01",NA,382,2
"H38207-04-01",NA,382,2
"H38208-04-01",NA,382,2
"H38209-04-01",NA,382,2
"H38210-04-01",NA,382,2
"H38301-04-01",NA,383,2
"H38302-04-01",NA,383,2
"H38303-04-01",NA,383,2
"H38304-04-01",NA,383,2
"H38305-04-01",NA,383,2
"H38308-04-01",NA,383,2
"H38309-04-01",NA,383,2
"H38310-04-01",NA,383,2
"H38401-04-01",NA,384,2
"H38402-04-01",NA,384,2
"H38403-04-01",NA,384,2
"H38404-04-01",NA,384,2
"H38405-04-01",NA,384,2
"H38406-04-01",NA,384,2
"H38407-04-01",NA,384,2
"H38408-04-01",NA,384,1
"H38409-04-01",NA,384,2
"H38410-04-01",NA,384,2
"H38501-04-01",NA,385,2
"H38502-04-01",NA,385,2
"H38503-04-01",NA,385,2
"H38504-04-01",NA,385,2
"H38505-04-01",NA,385,2
"H38506-04-01",NA,385,2
"H38507-04-01",NA,385,2
"H38508-04-01",NA,385,2
"H38509-04-01",NA,385,2
"H38510-04-01",NA,385,2
"H38601-04-01",NA,386,2
"H38602-04-01",NA,386,2
"H38603-04-01",NA,386,2
"H38604-04-01",NA,386,2
"H38605-04-01",NA,386,2
"H38606-04-01",NA,386,2
"H38607-04-01",NA,386,2
"H38608-04-01",NA,386,2
"H38609-04-01",NA,386,2
"H38610-04-01",NA,386,2
"H38701-04-01",NA,387,2
"H38702-04-01",NA,387,2
"H38703-04-01",NA,387,2
"H38704-04-01",NA,387,2
"H38705-04-01",NA,387,1
"H38706-04-01",NA,387,1
"H38707-04-01",NA,387,1
"H38708-04-01",NA,387,1
"H38709-04-01",NA,387,2
"H38710-04-01",NA,387,2
"H38801-04-01",NA,388,2
"H38802-04-01",NA,388,2
"H38803-04-01",NA,388,2
"H38804-04-01",NA,388,2
"H38805-04-01",NA,388,2
"H38806-04-01",NA,388,2
"H38807-04-01",NA,388,2
"H38808-04-01",NA,388,2
"H38809-04-01",NA,388,2
"H38901-04-01",NA,389,2
"H38902-04-01",NA,389,1
"H38903-04-01",NA,389,1
"H38904-04-01",NA,389,1
"H38905-04-01",NA,389,1
"H38906-04-01",NA,389,1
"H38907-04-01",NA,389,1
"H38908-04-01",NA,389,1
"H38909-04-01",NA,389,1
"H38910-04-01",NA,389,1
"H39001-04-01",NA,390,2
"H39002-04-01",NA,390,2
"H39003-04-01",NA,390,2
"H39004-04-01",NA,390,2
"H39005-04-01",NA,390,2
"H39006-04-01",NA,390,2
"H39007-04-01",NA,390,2
"H39008-04-01",NA,390,2
"H39009-04-01",NA,390,2
"H39010-04-01",NA,390,2
"H39101-04-01",NA,391,2
"H39102-04-01",NA,391,2
"H39103-04-01",NA,391,2
"H39104-04-01",NA,391,2
"H39105-04-01",NA,391,2
"H39106-04-01",NA,391,2
"H39107-04-01",NA,391,2
"H39109-04-01",NA,391,2
"H39110-04-01",NA,391,2
"H39301-04-01",NA,393,2
"H39302-04-01",NA,393,2
"H39303-04-01",NA,393,2
"H39304-04-01",NA,393,2
"H39305-04-01",NA,393,2
"H39307-04-01",NA,393,2
"H39308-04-01",NA,393,2
"H39309-04-01",NA,393,2
"H39310-04-01",NA,393,2
"H39401-04-01",NA,394,2
"H39402-04-01",NA,394,2
"H39403-04-01",NA,394,2
"H39404-04-01",NA,394,2
"H39405-04-01",NA,394,1
"H39406-04-01",NA,394,2
"H39407-04-01",NA,394,2
"H39408-04-01",NA,394,1
"H39409-04-01",NA,394,1
"H39410-04-01",NA,394,1
"H39501-04-01",NA,395,1
"H39502-04-01",NA,395,1
"H39503-04-01",NA,395,1
"H39504-04-01",NA,395,1
"H39505-04-01",NA,395,2
"H39506-04-01",NA,395,2
"H39507-04-01",NA,395,1
"H39509-04-01",NA,395,1
"H39510-04-01",NA,395,1
"H39601-04-01",NA,396,2
"H39602-04-01",NA,396,2
"H39603-04-01",NA,396,2
"H39604-04-01",NA,396,2
"H39605-04-01",NA,396,2
"H39606-04-01",NA,396,2
"H39607-04-01",NA,396,2
"H39608-04-01",NA,396,2
"H39609-04-01",NA,396,2
"H39610-04-01",NA,396,2
"H39701-04-01",NA,397,2
"H39702-04-01",NA,397,2
"H39703-04-01",NA,397,2
"H39704-04-01",NA,397,2
"H39705-04-01",NA,397,2
"H39706-04-01",NA,397,2
"H39707-04-01",NA,397,2
"H39708-04-01",NA,397,2
"H39709-04-01",NA,397,2
"H39710-04-01",NA,397,2
"H39801-04-01",NA,398,2
"H39802-04-01",NA,398,2
"H39803-04-01",NA,398,2
"H39804-04-01",NA,398,2
"H39805-04-01",NA,398,2
"H39806-04-01",NA,398,2
"H39807-04-01",NA,398,2
"H39808-04-01",NA,398,2
"H39809-04-01",NA,398,2
"H39810-04-01",NA,398,2
"H39901-04-01",NA,399,2
"H39902-04-01",NA,399,2
"H39903-04-01",NA,399,2
"H39904-04-01",NA,399,2
"H39905-04-01",NA,399,2
"H39906-04-01",NA,399,2
"H39907-04-01",NA,399,2
"H39908-04-01",NA,399,2
"H39909-04-01",NA,399,2
"H39910-04-01",NA,399,2
"H40001-04-01",NA,400,2
"H40002-04-01",NA,400,2
"H40003-04-01",NA,400,2
"H40004-04-01",NA,400,2
"H40005-04-02",NA,400,2
"H40006-04-01",NA,400,2
"H40007-04-01",NA,400,2
"H40008-04-01",NA,400,2
"H40009-04-01",NA,400,2
"H40010-04-01",NA,400,2
"H40101-04-01",NA,401,1
"H40102-04-01",NA,401,1
"H40103-04-01",NA,401,1
"H40104-04-01",NA,401,1
"H40105-04-01",NA,401,1
"H40106-04-01",NA,401,1
"H40107-04-01",NA,401,1
"H40108-04-01",NA,401,1
"H40109-04-01",NA,401,1
"H40110-04-01",NA,401,1
"H40201-04-01",NA,402,2
"H40202-04-01",NA,402,2
"H40203-04-01",NA,402,2
"H40204-04-01",NA,402,2
"H40205-04-01",NA,402,1
"H40206-04-01",NA,402,2
"H40207-04-01",NA,402,2
"H40208-04-01",NA,402,2
"H40209-04-01",NA,402,2
"H40210-04-01",NA,402,2
"H40301-04-01",NA,403,2
"H40302-04-01",NA,403,2
"H40303-04-01",NA,403,2
"H40304-04-01",NA,403,2
"H40305-04-01",NA,403,2
"H40306-04-01",NA,403,2
"H40307-04-01",NA,403,2
"H40308-04-01",NA,403,2
"H40309-04-01",NA,403,2
"H40310-04-01",NA,403,2
"H40401-04-01",NA,404,2
"H40402-04-01",NA,404,2
"H40403-04-01",NA,404,2
"H40404-04-01",NA,404,2
"H40405-04-01",NA,404,2
"H40406-04-01",NA,404,2
"H40407-04-01",NA,404,2
"H40408-04-01",NA,404,2
"H40409-04-01",NA,404,2
"H40410-04-01",NA,404,2
"H40501-04-01",NA,405,2
"H40502-04-01",NA,405,2
"H40503-04-01",NA,405,2
"H40504-04-01",NA,405,2
"H40505-04-01",NA,405,2
"H40506-04-01",NA,405,2
"H40507-04-01",NA,405,2
"H40508-04-01",NA,405,2
"H40509-04-01",NA,405,2
"H40510-04-01",NA,405,2
"H40601-04-01",NA,406,1
"H40602-04-01",NA,406,1
"H40603-04-01",NA,406,1
"H40604-04-01",NA,406,1
"H40605-04-01",NA,406,1
"H40607-04-01",NA,406,1
"H40608-04-01",NA,406,1
"H40609-04-01",NA,406,1
"H40610-04-01",NA,406,1
"H40701-04-01",NA,407,2
"H40702-04-01",NA,407,2
"H40703-04-01",NA,407,2
"H40704-04-01",NA,407,2
"H40705-04-01",NA,407,2
"H40707-04-01",NA,407,2
"H40708-04-01",NA,407,2
"H40709-04-01",NA,407,2
"H40710-04-01",NA,407,2
"H40801-04-01",NA,408,2
"H40802-04-01",NA,408,2
"H40803-04-01",NA,408,2
"H40804-04-01",NA,408,2
"H40805-04-01",NA,408,2
"H40806-04-01",NA,408,2
"H40807-04-01",NA,408,2
"H40808-04-01",NA,408,2
"H40809-04-01",NA,408,2
"H40810-04-01",NA,408,2
"H40901-04-01",NA,409,2
"H40902-04-01",NA,409,2
"H40903-04-01",NA,409,2
"H40904-04-01",NA,409,2
"H40905-04-01",NA,409,2
"H40906-04-01",NA,409,2
"H40908-04-01",NA,409,2
"H40909-04-01",NA,409,2
"H40910-04-01",NA,409,2
"H41001-04-01",NA,410,2
"H41002-04-01",NA,410,2
"H41003-04-01",NA,410,2
"H41004-04-01",NA,410,2
"H41005-04-01",NA,410,2
"H41006-04-01",NA,410,2
"H41007-04-01",NA,410,2
"H41008-04-01",NA,410,2
"H41009-04-01",NA,410,2
"H41010-04-01",NA,410,2
"H41101-04-01",NA,411,2
"H41102-04-01",NA,411,2
"H41103-04-01",NA,411,2
"H41104-04-01",NA,411,2
"H41106-04-01",NA,411,2
"H41107-04-01",NA,411,2
"H41108-04-01",NA,411,2
"H41109-04-01",NA,411,2
"H41110-04-01",NA,411,2
"H41201-04-01",NA,412,1
"H41202-04-01",NA,412,1
"H41203-04-01",NA,412,1
"H41204-04-01",NA,412,1
"H41205-04-01",NA,412,1
"H41206-04-01",NA,412,1
"H41207-04-01",NA,412,1
"H41208-04-01",NA,412,1
"H41209-04-01",NA,412,1
"H41210-04-01",NA,412,1
"H41301-04-01",NA,413,2
"H41302-04-01",NA,413,2
"H41303-04-01",NA,413,2
"H41304-04-01",NA,413,2
"H41305-04-01",NA,413,2
"H41306-04-01",NA,413,2
"H41307-04-01",NA,413,2
"H41308-04-01",NA,413,2
"H41309-04-01",NA,413,2
"H41310-04-01",NA,413,2
"H41401-04-01",NA,414,2
"H41402-04-01",NA,414,2
"H41403-04-01",NA,414,2
"H41404-04-01",NA,414,2
"H41405-04-01",NA,414,2
"H41406-04-01",NA,414,2
"H41407-04-01",NA,414,2
"H41408-04-01",NA,414,2
"H41409-04-01",NA,414,2
"H41410-04-01",NA,414,2
"H41501-04-01",NA,415,2
"H41502-04-01",NA,415,2
"H41503-04-01",NA,415,2
"H41504-04-01",NA,415,2
"H41505-04-01",NA,415,2
"H41508-04-01",NA,415,2
"H41509-04-01",NA,415,2
"H41510-04-01",NA,415,2
"H41601-04-01",NA,416,1
"H41602-04-01",NA,416,1
"H41603-04-01",NA,416,1
"H41604-04-01",NA,416,1
"H41605-04-01",NA,416,1
"H41606-04-01",NA,416,1
"H41607-04-01",NA,416,1
"H41609-04-01",NA,416,1
"H41610-04-01",NA,416,1
"H41701-04-01",NA,417,2
"H41702-04-01",NA,417,2
"H41703-04-01",NA,417,2
"H41704-04-01",NA,417,2
"H41705-04-01",NA,417,2
"H41706-04-01",NA,417,2
"H41707-04-01",NA,417,2
"H41708-04-01",NA,417,2
"H41709-04-01",NA,417,2
"H41710-04-01",NA,417,2
"H41801-04-01",NA,418,2
"H41802-04-01",NA,418,2
"H41803-04-01",NA,418,2
"H41804-04-01",NA,418,2
"H41805-04-01",NA,418,2
"H41806-04-01",NA,418,2
"H41807-04-01",NA,418,2
"H41808-04-01",NA,418,2
"H41809-04-01",NA,418,2
"H41810-04-01",NA,418,2
"H41901-04-01",NA,419,2
"H41902-04-01",NA,419,2
"H41903-04-01",NA,419,2
"H41904-04-01",NA,419,2
"H41905-04-01",NA,419,2
"H41906-04-01",NA,419,2
"H41907-04-01",NA,419,2
"H41908-04-01",NA,419,2
"H41909-04-01",NA,419,2
"H41910-04-01",NA,419,2
"H42001-04-01",NA,420,2
"H42002-04-01",NA,420,2
"H42003-04-01",NA,420,2
"H42004-04-01",NA,420,2
"H42006-04-01",NA,420,2
"H42007-04-01",NA,420,2
"H42008-04-01",NA,420,2
"H42009-04-01",NA,420,2
"H42010-04-01",NA,420,2
"H42101-04-01",NA,421,2
"H42102-04-01",NA,421,2
"H42103-04-01",NA,421,2
"H42104-04-01",NA,421,2
"H42105-04-01",NA,421,2
"H42106-04-01",NA,421,2
"H42107-04-01",NA,421,2
"H42108-04-01",NA,421,2
"H42109-04-01",NA,421,2
"H42110-04-01",NA,421,2
"H42201-04-02",NA,422,2
"H42202-04-01",NA,422,2
"H42203-04-01",NA,422,2
"H42204-04-01",NA,422,2
"H42205-04-01",NA,422,2
"H42206-04-01",NA,422,2
"H42207-04-01",NA,422,2
"H42208-04-01",NA,422,2
"H42210-04-01",NA,422,2
"H42301-04-01",NA,423,2
"H42302-04-01",NA,423,2
"H42303-04-01",NA,423,2
"H42304-04-01",NA,423,2
"H42305-04-01",NA,423,2
"H42306-04-01",NA,423,2
"H42307-04-01",NA,423,2
"H42308-04-01",NA,423,2
"H42309-04-01",NA,423,2
"H42310-04-01",NA,423,2
"H42401-04-01",NA,424,1
"H42402-04-02",NA,424,1
"H42403-04-01",NA,424,1
"H42404-04-02",NA,424,1
"H42405-04-01",NA,424,1
"H42406-04-01",NA,424,1
"H42407-04-01",NA,424,1
"H42408-04-01",NA,424,1
"H42409-04-01",NA,424,1
"H42410-04-01",NA,424,1
"H42501-04-01",NA,425,2
"H42502-04-01",NA,425,2
"H42503-04-01",NA,425,2
"H42504-04-01",NA,425,2
"H42505-04-01",NA,425,2
"H42506-04-01",NA,425,2
"H42507-04-01",NA,425,2
"H42508-04-01",NA,425,2
"H42509-04-01",NA,425,2
"H42510-04-01",NA,425,2
"H42601-04-01",NA,426,2
"H42602-04-01",NA,426,2
"H42603-04-01",NA,426,2
"H42604-04-01",NA,426,2
"H42605-04-01",NA,426,2
"H42606-04-01",NA,426,2
"H42607-04-01",NA,426,2
"H42608-04-01",NA,426,2
"H42609-04-01",NA,426,2
"H42610-04-01",NA,426,2
"H42701-04-01",NA,427,2
"H42702-04-01",NA,427,2
"H42703-04-01",NA,427,2
"H42704-04-01",NA,427,2
"H42705-04-01",NA,427,2
"H42706-04-01",NA,427,2
"H42707-04-01",NA,427,2
"H42708-04-01",NA,427,2
"H42709-04-01",NA,427,2
"H42710-04-01",NA,427,2
"H42801-04-01",NA,428,2
"H42802-04-01",NA,428,2
"H42803-04-01",NA,428,2
"H42804-04-01",NA,428,2
"H42805-04-01",NA,428,2
"H42806-04-01",NA,428,2
"H42807-04-01",NA,428,2
"H42808-04-01",NA,428,2
"H42809-04-01",NA,428,2
"H42810-04-01",NA,428,2
"H42901-04-01",NA,429,1
"H42902-04-01",NA,429,1
"H42903-04-01",NA,429,1
"H42904-04-01",NA,429,1
"H42905-04-01",NA,429,1
"H42906-04-01",NA,429,1
"H42907-04-01",NA,429,2
"H42908-04-01",NA,429,1
"H42909-04-01",NA,429,1
"H42910-04-01",NA,429,1
"H43001-04-01",NA,430,2
"H43002-04-01",NA,430,2
"H43003-04-01",NA,430,2
"H43004-04-01",NA,430,2
"H43005-04-01",NA,430,2
"H43006-04-01",NA,430,2
"H43007-04-01",NA,430,2
"H43008-04-01",NA,430,2
"H43009-04-01",NA,430,2
"H43010-04-01",NA,430,2
